chapterid;course;year;part;title;parttitle
12;analyse2;2010;0;Allerlei;III Oefeningen, Maple, allerlei
1;hwis2;2010;1;Analytische methodes;Analytische methodes
2;hwis2;2010;0;Lineaire differentiaalvergelijkingen;Analytische methodes
3;hwis2;2010;0;Niet-lineaire differentiaalvergelijkingen;Analytische methodes
4;hwis2;2010;0;Fourier- en Fourier-Besselreeksen;Analytische methodes
5;hwis2;2010;0;Sturm-Liouville problemen;Analytische methodes
6;hwis2;2010;0;Tweede orde partiele differentiaalvergelijkingen;Analytische methodes
7;hwis2;2010;1;Numerieke methodes;Numerieke methodes
8;hwis2;2010;0;Numerieke oplossing van gewone differentiaalvergelijkingen;Numerieke methodes
9;hwis2;2010;0;Numerieke oplossing van partiele differentiaalvergelijkingen;Numerieke methodes
10;hwis2;2010;1;Oefeningen, Maple, allerlei;Oefeningen, Maple, allerlei
11;hwis2;2010;0;Oefeningen;Oefeningen, Maple, allerlei
12;hwis2;2010;0;Maple;Oefeningen, Maple, allerlei
13;hwis2;2010;0;Allerlei;Oefeningen, Maple, allerlei
1;thermo;2010;0;Algemene situering;Oefeningen, Maple, allerlei
2;thermo;2010;0;Inleidende begrippen;Oefeningen, Maple, allerlei
3;thermo;2010;0;Eigenschappen van zuivere fluida;Oefeningen, Maple, allerlei
4;thermo;2010;0;De eerste hoofdwet van de thermodynamica;Oefeningen, Maple, allerlei
5;thermo;2010;0;De tweede hoofdwet van de thermodynamica;Oefeningen, Maple, allerlei
6;thermo;2010;0;Thermodynamisch evenwicht;Oefeningen, Maple, allerlei
7;thermo;2010;0;Niet-reagerende complexe systemen;Oefeningen, Maple, allerlei
8;thermo;2010;0;Systemen met veranderlijke samenstelling;Oefeningen, Maple, allerlei
9;thermo;2010;0;Chemische reagerende systemen;Oefeningen, Maple, allerlei
10;thermo;2010;1;Oefeningen;Oefeningen
11;thermo;2010;0;Oefenzitting 1;Oefeningen
12;thermo;2010;0;Oefenzitting 2;Oefeningen
13;thermo;2010;0;Oefenzitting 3;Oefeningen
14;thermo;2010;0;Oefenzitting 4;Oefeningen
15;thermo;2010;0;Oefenzitting 5;Oefeningen
16;thermo;2010;0;Oefenzitting 6;Oefeningen
1;tdalgebra;2010;0;Hoofdstuk 2: Verzamelingen, relaties en functies;Oefeningen
2;tdalgebra;2010;0;Hoofdstuk 3: Monoiden en groepen;Oefeningen
3;tdalgebra;2010;0;Hoofdstuk 4: Ringen en velden;Oefeningen
4;tdalgebra;2010;0;Hoofdstuk 5: Logica;Oefeningen
5;tdalgebra;2010;0;Hoofdstuk 6: Booleaanse algebra;Oefeningen
6;tdalgebra;2010;0;Bijlage A: de CD-speler;Oefeningen
7;tdalgebra;2010;0;Vragen over de oefeningen;Oefeningen
8;tdalgebra;2010;0;Examenvragen;Oefeningen
9;tdalgebra;2010;0;Algemene vragen;Oefeningen
1;ontw;2010;0;Infopunt;Oefeningen
2;ontw;2010;0;Strandsctructuur;Oefeningen
3;ontw;2010;0;Vakantiewoning;Oefeningen
5;ontw;2010;0;Organisatie ontwerpatelier;Oefeningen
6;ontw;2010;0;Caad, Sketschup;Oefeningen
4;ontw;2010;0;Woning;Oefeningen
2;Aalgebra;2010;0;1. Vectorruimten;Oefeningen
1;Aalgebra;2010;1;LINEAIRE ALGEBRA;LINEAIRE ALGEBRA
3;Aalgebra;2010;0;2. Matrixrekening;LINEAIRE ALGEBRA
4;Aalgebra;2010;0;3. Het oplossen van stelsels;LINEAIRE ALGEBRA
5;Aalgebra;2010;0;4. Eigenwaardeproblemen;LINEAIRE ALGEBRA
6;Aalgebra;2010;0;5. Euclidische vectorruimte;LINEAIRE ALGEBRA
7;Aalgebra;2010;0;6. Kwadratische vormen;LINEAIRE ALGEBRA
8;Aalgebra;2010;0;7. Kleinste-kwadraten-problemen;LINEAIRE ALGEBRA
9;Aalgebra;2010;0;8. Oefeningen;LINEAIRE ALGEBRA
1;elecnet;2010;0;Hoofdstuk 1: basisbegrippen;LINEAIRE ALGEBRA
2;elecnet;2010;0;Hoofdstuk 2: Resistieve circuits;LINEAIRE ALGEBRA
3;elecnet;2010;0;Hoofdstuk 3: Knooppuntsanalyse;LINEAIRE ALGEBRA
5;elecnet;2010;0;Hoofdstuk 5: Extra analysetechnieken;LINEAIRE ALGEBRA
6;elecnet;2010;1;Deel 2: ?AC? Wisselspanning en stroom;Deel 2: ?AC? Wisselspanning en stroom
7;elecnet;2010;0;Hoofdstuk 6: Condensatoren en spoelen;Deel 2: ?AC? Wisselspanning en stroom
8;elecnet;2010;0;Hoofdstuk 7: Eerste en tweede orde circuits;Deel 2: ?AC? Wisselspanning en stroom
9;elecnet;2010;0;Hoofdstuk 8: AC analyse in regime toestand;Deel 2: ?AC? Wisselspanning en stroom
10;elecnet;2010;0;Hoofdstuk 9: AC vermogen in regime toestand;Deel 2: ?AC? Wisselspanning en stroom
12;elecnet;2010;0;Hoofdstuk 12: AC analyse met variabele frequentie;Deel 2: ?AC? Wisselspanning en stroom
1;algnat;2010;0;Vloeistoffen;Deel 2: ?AC? Wisselspanning en stroom
2;algnat;2010;0;Trillingen;Deel 2: ?AC? Wisselspanning en stroom
3;algnat;2010;0;Golfbeweging;Deel 2: ?AC? Wisselspanning en stroom
4;algnat;2010;0;Geluid;Deel 2: ?AC? Wisselspanning en stroom
5;algnat;2010;0;Warmte, warmtetransport en warmtevergelijking;Deel 2: ?AC? Wisselspanning en stroom
6;algnat;2010;0;Lading en elektrisch veld;Deel 2: ?AC? Wisselspanning en stroom
7;algnat;2010;0;Elektrische potentiaal;Deel 2: ?AC? Wisselspanning en stroom
8;algnat;2010;0;Elektrische stroom;Deel 2: ?AC? Wisselspanning en stroom
9;algnat;2010;0;Magnetisme;Deel 2: ?AC? Wisselspanning en stroom
10;algnat;2010;0;Elektromagnetische inductie en wet van Faraday;Deel 2: ?AC? Wisselspanning en stroom
11;algnat;2010;0;Elektromagnetische Golven;Deel 2: ?AC? Wisselspanning en stroom
12;algnat;2010;0;Licht: geometrische optica;Deel 2: ?AC? Wisselspanning en stroom
13;algnat;2010;0;Fysische optica;Deel 2: ?AC? Wisselspanning en stroom
0;wiskanal;2010;0;Preliminaries;Deel 2: ?AC? Wisselspanning en stroom
2;wiskanal;2010;0;2. Differentiation;Deel 2: ?AC? Wisselspanning en stroom
1;wiskanal;2010;0;1. Limits and Continuity;Deel 2: ?AC? Wisselspanning en stroom
3;wiskanal;2010;0;3. Transcendental Functions;Deel 2: ?AC? Wisselspanning en stroom
4;wiskanal;2010;0;4. More Applications of Differentiation;Deel 2: ?AC? Wisselspanning en stroom
5;wiskanal;2010;0;5. Integration;Deel 2: ?AC? Wisselspanning en stroom
6;wiskanal;2010;0;6. Techniques of Integration;Deel 2: ?AC? Wisselspanning en stroom
7;wiskanal;2010;0;7. Applications of Integration;Deel 2: ?AC? Wisselspanning en stroom
8;wiskanal;2010;0;8. Conics, Parametric Curves, and Polar Curves;Deel 2: ?AC? Wisselspanning en stroom
9;wiskanal;2010;0;9. Sequences, Series, and Power;Deel 2: ?AC? Wisselspanning en stroom
10;wiskanal;2010;0;10. Vectors and Coordinate Geometry in 3-Space;Deel 2: ?AC? Wisselspanning en stroom
11;wiskanal;2010;0;11. Vector Functions and Curves;Deel 2: ?AC? Wisselspanning en stroom
12;wiskanal;2010;0;12. Partial Differentiation;Deel 2: ?AC? Wisselspanning en stroom
13;wiskanal;2010;0;13. Applications of Partial Derivatives;Deel 2: ?AC? Wisselspanning en stroom
14;wiskanal;2010;0;14. Multiple Integration;Deel 2: ?AC? Wisselspanning en stroom
15;wiskanal;2010;0;15. Vector Fields;Deel 2: ?AC? Wisselspanning en stroom
16;wiskanal;2010;0;16. Vector Calculus;Deel 2: ?AC? Wisselspanning en stroom
17;wiskanal;2010;0;17. Ordinary Differential Equations Maple;Deel 2: ?AC? Wisselspanning en stroom
4;elecnet;2010;0;Hoofdstuk 4: Inleiding tot operationele versterkers;Deel 2: ?AC? Wisselspanning en stroom
5;analyse;2011;0;Hoofdstuk 5: Integratietheorie en integratiemethodes;Deel 2: ?AC? Wisselspanning en stroom
4;analyse;2011;0;Hoofdstuk 4: Differentieerbaarheid van functies van meer veranderlijken;Deel 2: ?AC? Wisselspanning en stroom
3;analyse;2011;0;Hoofdstuk 3: Differentieerbaarheid van functies van een veranderlijke;Deel 2: ?AC? Wisselspanning en stroom
2;analyse;2011;0;Hoofdstuk 2: Limieten en continuiteit;Deel 2: ?AC? Wisselspanning en stroom
1;analyse;2011;0;Hoofdstuk 1: Getallen, functies en rijen;Deel 2: ?AC? Wisselspanning en stroom
6;analyse;2011;0;Hoofdstuk 6: Differentiaalvergelijkingen;Deel 2: ?AC? Wisselspanning en stroom
7;analyse;2011;0;Hoofdstuk 7: Oneigenlijke integralen;Deel 2: ?AC? Wisselspanning en stroom
8;analyse;2011;0;Hoofdstuk 8: Integralen over krommen en oppervlakken;Deel 2: ?AC? Wisselspanning en stroom
9;analyse;2011;0;Hoofdstuk 9: Vectorvelden, lijnintegralen en oppervlakintegralen;Deel 2: ?AC? Wisselspanning en stroom
10;analyse;2011;0;Hoofdstuk 10: Reeksen;Deel 2: ?AC? Wisselspanning en stroom
11;analyse;2011;0;Hoofdstuk 11: Extremaalproblemen bij functies van meer veranderlijken;Deel 2: ?AC? Wisselspanning en stroom
12;analyse;2011;0;Hoofdstuk 12: Laplacetransformatie;Deel 2: ?AC? Wisselspanning en stroom
0;elecnet;2011;1;Deel 1: ?DC? Gelijkspanning en stroom;Deel 1: ?DC? Gelijkspanning en stroom
14;analyse;2011;0;Oefeningen;Deel 1: ?DC? Gelijkspanning en stroom
15;analyse;2011;0;Maple;Deel 1: ?DC? Gelijkspanning en stroom
16;analyse;2011;0;Allerlei;Deel 1: ?DC? Gelijkspanning en stroom
1;algebra;2011;1;Deel 1: Lineaire algebra en matrixrekenen;Deel 1: Lineaire algebra en matrixrekenen
2;algebra;2011;0;Lineaire vergelijkingen;Deel 1: Lineaire algebra en matrixrekenen
3;algebra;2011;0;Matrixalgebra;Deel 1: Lineaire algebra en matrixrekenen
4;algebra;2011;0;Determinanten;Deel 1: Lineaire algebra en matrixrekenen
5;algebra;2011;0;Vectorruimten;Deel 1: Lineaire algebra en matrixrekenen
6;algebra;2011;0;Eigenwaarden en eigenvectoren;Deel 1: Lineaire algebra en matrixrekenen
7;algebra;2011;0;Orthogonale projectie en kleinste kwadraten;Deel 1: Lineaire algebra en matrixrekenen
8;algebra;2011;0;Symmetrische matrices en kwadratische vormen;Deel 1: Lineaire algebra en matrixrekenen
9;algebra;2011;1;Deel 2: Discrete tijdsystemen;Deel 2: Discrete tijdsystemen
10;algebra;2011;0;Vergelijkingen voor discrete tijdsystemen;Deel 2: Discrete tijdsystemen
11;algebra;2011;0;Differentievergelijkingen en toestandsvergelijkingen in het tijdsdomein;Deel 2: Discrete tijdsystemen
12;algebra;2011;0;Frequentiedomeinanalyse van discrete tijdsystemen;Deel 2: Discrete tijdsystemen
13;algebra;2011;0;Rekenen met blokdiagrammen, simulink voorbeelden;Deel 2: Discrete tijdsystemen
14;algebra;2011;1;Varia;Varia
15;algebra;2011;0;Vragen over de oefeningen van Deel 1;Varia
16;algebra;2011;0;Vragen over de oefeningen van Deel 2;Varia
17;algebra;2011;0;Examenvragen;Varia
18;algebra;2011;0;Algemene vragen;Varia
1;materiaalk;2011;0;Inleiding in de materiaalkunde en materiaalselectie (Ashby hst. 1-2-3 en 20);Varia
2;materiaalk;2011;0;Stijfheid en dichtheid/ stijfheidsbepaald ontwerp (Ashby hst. 4 en 5);Varia
3;materiaalk;2011;0;Plasticiteit en ductiliteit/sterktebepaald ontwerp (Ashby hst. 6 en 7);Varia
4;materiaalk;2011;0;Fasediagrammen (aanvullingen hst. A);Varia
5;materiaalk;2011;0;Microstructurele transformaties (aanvullingen hst B);Varia
6;materiaalk;2011;0;Verwerkingsprocessen: autowielen (aanvullingen hst C);Varia
7;materiaalk;2011;0;Breuk en breuktaaiheid/vermoeiing/breukbepaald ontwerp (Ashby hst. 8-10);Varia
8;materiaalk;2011;0;Geleiders, isolatoren en dielectrica (Ashby hst. 14);Varia
1;mech;2011;0;Vectorrekening;Varia
2;mech;2011;0;Statica van enkelvoudige lichamen;Varia
3;mech;2011;0;Statica van samengestelde lichamen;Varia
4;mech;2011;0;Kinematica van een punt;Varia
5;mech;2011;0;Kinematica van een lichaam;Varia
6;mech;2011;0;Postulaten van Newton;Varia
7;mech;2011;0;Impulswet;Varia
8;mech;2011;0;Energiewet;Varia
9;mech;2011;0;Vlakke beweging;Varia
10;mech;2011;0;Virtuele arbeid;Varia
1;nat;2011;0;Elektrische lading;Varia
2;nat;2011;0;Elektrisch veld;Varia
3;nat;2011;0;De wet van Gauss;Varia
4;nat;2011;0;Elektrische potentiaal;Varia
5;nat;2011;0;Capaciteiten en dielectrica;Varia
6;nat;2011;0;Stromen in materialen;Varia
7;nat;2011;0;Gelijkstroom ketens;Varia
8;nat;2011;0;Het effect van magnetische velden;Varia
9;nat;2011;0;De produktie en eigenschappen van magnetsiche velden;Varia
10;nat;2011;0;De wet van Farraday;Varia
11;nat;2011;0;Magnetisme en materie;Varia
12;nat;2011;0;Inductantie en oscillaties in elektrische ketens;Varia
13;nat;2011;0;Wisselstromen;Varia
14;nat;2011;0;Maxwell vergelijkingen en elektromagnetische golven;Varia
1;numwis-bur;2011;1;Deel I: Directe Methodes;Deel I: Directe Methodes
2;numwis-bur;2011;0;Hoofdstuk I: Inleiding;Deel I: Directe Methodes
3;numwis-bur;2011;0;Hoofdstuk II: Foutenanalyse;Deel I: Directe Methodes
4;numwis-bur;2011;0;Hoofdstuk III: Stelsels lineaire vergelijkingen;Deel I: Directe Methodes
5;numwis-bur;2011;0;Hoofdstuk IV: Veelterminterpolatie;Deel I: Directe Methodes
6;numwis-bur;2011;0;Hoofdstuk V: Numerieke differentiatie;Deel I: Directe Methodes
7;numwis-bur;2011;0;Hoofdstuk VI: Numerieke integratie;Deel I: Directe Methodes
8;numwis-bur;2011;0;Hoofdstuk VII: Differentiaalvergelijkingen;Deel I: Directe Methodes
9;numwis-bur;2011;1;Deel II: Iteratieve Methodes;Deel II: Iteratieve Methodes
10;numwis-bur;2011;0;Hoofdstuk I: Inleiding;Deel II: Iteratieve Methodes
11;numwis-bur;2011;0;Hoofdstuk II: Het oplossen van niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
12;numwis-bur;2011;0;Hoofdstuk III: Stelsel niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
13;numwis-bur;2011;0;Hoofdstuk IV: Het iteratief oplossen van stelsels lineaire vergelijkingen;Deel II: Iteratieve Methodes
14;numwis-bur;2011;0;Hoofdstuk V: Veeltermvergelijkingen;Deel II: Iteratieve Methodes
15;numwis-bur;2011;0;Hoofdstuk VI: Het berekenen van eigenwaarden;Deel II: Iteratieve Methodes
16;numwis-bur;2011;0;Hoofdstuk VII: Optimisatie van een functie in een veranderlijke;Deel II: Iteratieve Methodes
17;numwis-bur;2011;0;Hoofdstuk VIII: Optimisatie in meerdere veranderlijken;Deel II: Iteratieve Methodes
18;numwis-bur;2011;0;Vragen over de oefeningen;Deel II: Iteratieve Methodes
1;numwis-ind;2011;1;Deel I: Directe Methodes;Deel I: Directe Methodes
2;numwis-ind;2011;0;Hoofdstuk I: Inleiding;Deel I: Directe Methodes
3;numwis-ind;2011;0;Hoofdstuk II: Foutenanalyse;Deel I: Directe Methodes
4;numwis-ind;2011;0;Hoofdstuk III: Stelsels lineaire vergelijkingen;Deel I: Directe Methodes
5;numwis-ind;2011;0;Hoofdstuk IV: Veelterminterpolatie;Deel I: Directe Methodes
6;numwis-ind;2011;0;Hoofdstuk V: Numerieke differentiatie;Deel I: Directe Methodes
7;numwis-ind;2011;0;Hoofdstuk VI: Numerieke integratie;Deel I: Directe Methodes
8;numwis-ind;2011;1;Deel II: Iteratieve Methodes;Deel II: Iteratieve Methodes
9;numwis-ind;2011;0;Hoofdstuk I: Inleiding;Deel II: Iteratieve Methodes
10;numwis-ind;2011;0;Hoofdstuk II: Het oplossen van niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
11;numwis-ind;2011;0;Hoofdstuk III: Stelsels niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
12;numwis-ind;2011;0;Hoofdstuk IV: Het iteratief oplossen van stelsels niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
13;numwis-ind;2011;0;Hoofdstuk V: Veeltermvergelijkingen;Deel II: Iteratieve Methodes
14;numwis-ind;2011;0;Hoofdstuk VI: Het berekenen van eigenwaarden;Deel II: Iteratieve Methodes
15;numwis-ind;2011;1;Oefeningen;Oefeningen
16;numwis-ind;2011;0;Vragen over de oefeningen;Oefeningen
1;numwis-wet;2011;1;Deel I: Directe Methodes;Deel I: Directe Methodes
2;numwis-wet;2011;0;Hoofdstuk I: Inleiding;Deel I: Directe Methodes
3;numwis-wet;2011;0;Hoofdstuk II: Foutenanalyse;Deel I: Directe Methodes
4;numwis-wet;2011;0;Hoofdstuk III: Stelsels lineaire vergelijkingen;Deel I: Directe Methodes
5;numwis-wet;2011;0;Hoofdstuk IVa: Veelterminterpolatie;Deel I: Directe Methodes
6;numwis-wet;2011;0;Hoofdstuk IVb: Interpolatie met behulp van splines;Deel I: Directe Methodes
7;numwis-wet;2011;0;Hoofdstuk VI: Numerieke Differentiatie;Deel I: Directe Methodes
8;numwis-wet;2011;1;Deel II: Iteratieve Methodes;Deel II: Iteratieve Methodes
9;numwis-wet;2011;0;Hoofdstuk I: Inleiding;Deel II: Iteratieve Methodes
10;numwis-wet;2011;0;Hoofdstuk II: Het oplossen van niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
11;numwis-wet;2011;0;Hoofdstuk III: Stelsels niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
12;numwis-wet;2011;0;Hoofdstuk IV: Het iteratief oplossen van stelsel niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
13;numwis-wet;2011;0;Hoofdstuk V: Veeltermvergelijkingen;Deel II: Iteratieve Methodes
14;numwis-wet;2011;0;Hoofdstuk VI: Het berekenen van eigenwaarden;Deel II: Iteratieve Methodes
15;numwis-wet;2011;1;Oefeningen;Oefeningen
16;numwis-wet;2011;0;Vragen over de oefeningen;Oefeningen
1;analyse2;2011;1;I Analytische oplossing van partiele differentiaalvergelijkingen;I Analytische oplossing van partiele differentiaalvergelijkingen
2;analyse2;2011;0;1. Lineaire differentiaalvergelijkingen;I Analytische oplossing van partiele differentiaalvergelijkingen
3;analyse2;2011;0;2. Fourier- en Fourier-Besselreeksen;I Analytische oplossing van partiele differentiaalvergelijkingen
4;analyse2;2011;0;3. Sturm-Liouville problemen;I Analytische oplossing van partiele differentiaalvergelijkingen
5;analyse2;2011;0;4. Tweede orde partiele differentiaalvergelijkingen;I Analytische oplossing van partiele differentiaalvergelijkingen
6;analyse2;2011;1;II Numerieke oplossing van partiele differentiaalvergelijkingen;II Numerieke oplossing van partiele differentiaalvergelijkingen
7;analyse2;2011;0;5. Beginselen van de variatierekening;II Numerieke oplossing van partiele differentiaalvergelijkingen
8;analyse2;2011;0;6. De eindige elementenmethode;II Numerieke oplossing van partiele differentiaalvergelijkingen
9;analyse2;2011;1;III Oefeningen, Maple, allerlei;III Oefeningen, Maple, allerlei
10;analyse2;2011;0;Oefeningen;III Oefeningen, Maple, allerlei
11;analyse2;2011;0;Maple;III Oefeningen, Maple, allerlei
12;analyse2;2011;0;Allerlei;III Oefeningen, Maple, allerlei
1;hwis2;2011;1;Analytische methodes;Analytische methodes
2;hwis2;2011;0;Lineaire differentiaalvergelijkingen;Analytische methodes
3;hwis2;2011;0;Niet-lineaire differentiaalvergelijkingen;Analytische methodes
4;hwis2;2011;0;Fourier- en Fourier-Besselreeksen;Analytische methodes
5;hwis2;2011;0;Sturm-Liouville problemen;Analytische methodes
6;hwis2;2011;0;Tweede orde partiele differentiaalvergelijkingen;Analytische methodes
7;hwis2;2011;1;Numerieke methodes;Numerieke methodes
8;hwis2;2011;0;Numerieke oplossing van gewone differentiaalvergelijkingen;Numerieke methodes
9;hwis2;2011;0;Numerieke oplossing van partiele differentiaalvergelijkingen;Numerieke methodes
10;hwis2;2011;1;Oefeningen, Maple, allerlei;Oefeningen, Maple, allerlei
11;hwis2;2011;0;Oefeningen;Oefeningen, Maple, allerlei
12;hwis2;2011;0;Maple;Oefeningen, Maple, allerlei
13;hwis2;2011;0;Allerlei;Oefeningen, Maple, allerlei
1;thermo;2011;0;Algemene situering;Oefeningen, Maple, allerlei
2;thermo;2011;0;Inleidende begrippen;Oefeningen, Maple, allerlei
3;thermo;2011;0;Eigenschappen van zuivere fluida;Oefeningen, Maple, allerlei
4;thermo;2011;0;De eerste hoofdwet van de thermodynamica;Oefeningen, Maple, allerlei
5;thermo;2011;0;De tweede hoofdwet van de thermodynamica;Oefeningen, Maple, allerlei
6;thermo;2011;0;Thermodynamisch evenwicht;Oefeningen, Maple, allerlei
7;thermo;2011;0;Niet-reagerende complexe systemen;Oefeningen, Maple, allerlei
8;thermo;2011;0;Systemen met veranderlijke samenstelling;Oefeningen, Maple, allerlei
9;thermo;2011;0;Chemische reagerende systemen;Oefeningen, Maple, allerlei
10;thermo;2011;1;Oefeningen;Oefeningen
11;thermo;2011;0;Oefenzitting 1;Oefeningen
12;thermo;2011;0;Oefenzitting 2;Oefeningen
13;thermo;2011;0;Oefenzitting 3;Oefeningen
14;thermo;2011;0;Oefenzitting 4;Oefeningen
15;thermo;2011;0;Oefenzitting 5;Oefeningen
16;thermo;2011;0;Oefenzitting 6;Oefeningen
1;tdalgebra;2011;0;Hoofdstuk 2: Verzamelingen, relaties en functies;Oefeningen
2;tdalgebra;2011;0;Hoofdstuk 3: Monoiden en groepen;Oefeningen
3;tdalgebra;2011;0;Hoofdstuk 4: Ringen en velden;Oefeningen
4;tdalgebra;2011;0;Hoofdstuk 5: Logica;Oefeningen
5;tdalgebra;2011;0;Hoofdstuk 6: Booleaanse algebra;Oefeningen
6;tdalgebra;2011;0;Bijlage A: de CD-speler;Oefeningen
7;tdalgebra;2011;0;Vragen over de oefeningen;Oefeningen
8;tdalgebra;2011;0;Examenvragen;Oefeningen
9;tdalgebra;2011;0;Algemene vragen;Oefeningen
1;ontw;2011;0;Infopunt;Oefeningen
2;ontw;2011;0;Strandsctructuur;Oefeningen
3;ontw;2011;0;Vakantiewoning;Oefeningen
5;ontw;2011;0;Organisatie ontwerpatelier;Oefeningen
6;ontw;2011;0;Caad, Sketschup;Oefeningen
4;ontw;2011;0;Woning;Oefeningen
2;Aalgebra;2011;0;1. Vectorruimten;Oefeningen
1;Aalgebra;2011;1;LINEAIRE ALGEBRA;LINEAIRE ALGEBRA
3;Aalgebra;2011;0;2. Matrixrekening;LINEAIRE ALGEBRA
4;Aalgebra;2011;0;3. Het oplossen van stelsels;LINEAIRE ALGEBRA
5;Aalgebra;2011;0;4. Eigenwaardeproblemen;LINEAIRE ALGEBRA
6;Aalgebra;2011;0;5. Euclidische vectorruimte;LINEAIRE ALGEBRA
7;Aalgebra;2011;0;6. Kwadratische vormen;LINEAIRE ALGEBRA
8;Aalgebra;2011;0;7. Kleinste-kwadraten-problemen;LINEAIRE ALGEBRA
9;Aalgebra;2011;0;8. Oefeningen;LINEAIRE ALGEBRA
1;elecnet;2011;0;Hoofdstuk 1: basisbegrippen;LINEAIRE ALGEBRA
